gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,target,average score,score variance,strongest subject,weakest subject,parent_education_level,is_test_prepared,is_lunch_free,study_hours_per_week,attendance_rate,internet_access,school_support,past_failures,risk_factor,final_prediction_score
male,group D,some college,standard,completed,71,61,69,67.0,Pass,67.0,28.0,math score,reading score,3,1,0,13.622505214845996,94.19389394054336,1,0,2,2.116122121189133,0.6511572130627894
female,group D,some high school,standard,none,76,72,71,73.0,Pass,73.0,7.0,math score,writing score,1,0,0,3.5159790895565206,80.58412766225938,1,0,1,3.3883174467548125,0.6223110926087836
female,group C,some college,free/reduced,none,59,62,64,61.66666666666666,Pass,61.666666666666664,6.333333333333333,writing score,math score,3,0,1,8.614447921823448,82.67931172267821,1,1,0,0.8464137655464359,0.6845315055928999
female,group E,some college,free/reduced,completed,42,55,54,50.333333333333336,Fail,50.333333333333336,52.333333333333336,reading score,math score,3,1,1,13.233291814699163,91.80073669116862,1,1,0,0.0,0.6523333333333334
male,group A,high school,standard,none,57,43,47,49.0,Fail,49.0,52.0,math score,reading score,2,0,0,5.369529651380042,81.03318496126519,1,0,1,2.879336300774696,0.4826552775403635
male,group D,some college,standard,none,88,73,78,79.66666666666667,Pass,79.66666666666667,58.33333333333334,math score,reading score,3,0,0,6.01719000893939,83.48515604793187,1,0,0,1.3302968790413627,0.7835849820084984
female,group C,some college,free/reduced,none,22,39,33,31.33333333333333,Fail,31.333333333333332,74.33333333333333,reading score,math score,3,0,1,8.013232009974283,83.30734832589977,1,0,0,1.3338530334820047,0.44505361324712034
male,group B,some high school,standard,none,88,84,75,82.33333333333333,Pass,82.33333333333333,44.33333333333333,math score,writing score,1,0,0,1.3509584780758837,80.66301911381488,1,0,2,4.386739617723702,0.6320442079826929
male,group C,associate's degree,free/reduced,none,73,68,66,69.0,Pass,69.0,13.0,math score,writing score,4,0,1,4.291401210031165,82.93525133237226,1,1,0,0.34129497335255476,0.7639939367748183
female,group D,bachelor's degree,standard,completed,68,75,81,74.66666666666667,Pass,74.66666666666667,42.33333333333333,writing score,math score,5,1,0,24.42689102914718,92.61853876822259,1,0,1,0.14762922463554817,0.8144454779695529
male,group E,associate's degree,free/reduced,completed,100,100,93,97.66666666666669,Pass,97.66666666666667,16.333333333333332,math score,writing score,4,1,1,15.256857838675547,95.33978882277762,0,0,0,0.0,0.9836666666666667
male,group A,some high school,standard,completed,62,67,69,66.0,Pass,66.0,13.0,writing score,math score,1,1,0,13.329435121531528,91.47469059604855,1,1,0,0.6705061880790291,0.7246607949178864
male,group A,bachelor's degree,standard,none,77,67,68,70.66666666666667,Pass,70.66666666666667,30.333333333333332,math score,reading score,5,0,0,5.777994881718731,83.17729768397345,1,0,0,0.336454046320531,0.7759301853938219
female,group B,associate's degree,standard,completed,59,70,66,65.0,Pass,65.0,31.0,reading score,math score,4,1,0,15.382913549759976,92.92590085506119,1,0,1,0.6414819828987763,0.7192770973008302
male,group D,bachelor's degree,standard,none,54,49,47,50.0,Fail,50.0,13.0,math score,writing score,5,0,0,6.4229764221999375,86.84204761973467,1,0,0,0.2631590476053065,0.6353451767896434
male,group D,some high school,standard,none,62,67,61,63.333333333333336,Pass,63.333333333333336,10.333333333333332,reading score,writing score,1,0,0,3.0608428148956044,81.42646379795619,1,0,0,2.371470724040876,0.6112706718911186
female,group C,some college,standard,completed,70,89,88,82.33333333333333,Pass,82.33333333333333,114.33333333333334,reading score,math score,3,1,0,15.96966138992174,92.75888214842043,1,0,1,1.1448223570315914,0.8125803694803688
female,group E,high school,free/reduced,completed,66,74,78,72.66666666666667,Pass,72.66666666666667,37.33333333333333,writing score,math score,2,1,1,17.66820229678785,91.10124494453815,0,1,1,1.177975101109237,0.7430674900088711
male,group B,some college,free/reduced,none,60,60,60,60.0,Pass,60.0,0.0,math score,math score,3,0,1,9.560938611260228,81.61817550107845,1,1,3,3.8676364899784303,0.504618733354107
female,group B,associate's degree,standard,completed,61,86,87,78.0,Pass,78.0,217.0,writing score,math score,4,1,0,18.862567774581663,94.29579946427604,1,0,0,0.0,0.8459999999999999
male,group D,associate's degree,free/reduced,none,66,62,64,64.0,Pass,64.0,4.0,math score,reading score,4,0,1,7.90802829370788,83.57158043557271,1,1,0,0.32856839128854576,0.7297026557488278
male,group B,associate's degree,free/reduced,completed,82,78,74,78.0,Pass,78.0,16.0,math score,writing score,4,1,1,9.94036727286118,92.11460971031062,1,0,3,2.6577078057937875,0.6979973438378291
female,group E,some college,free/reduced,completed,75,88,85,82.66666666666667,Pass,82.66666666666667,46.333333333333336,reading score,math score,3,1,1,21.75708784480302,93.24975717693766,1,1,1,0.6350048564612467,0.8433044627301536
male,group B,master's degree,free/reduced,none,49,53,52,51.333333333333336,Fail,51.333333333333336,4.333333333333333,reading score,math score,6,0,1,7.329504348205997,83.06781521953414,1,0,0,0.0,0.6593333333333333
male,group C,high school,standard,none,52,53,49,51.333333333333336,Fail,51.333333333333336,4.333333333333333,reading score,writing score,2,0,0,4.494750291564374,82.57474391629854,1,1,0,1.3485051216740291,0.5842376665256581
female,group E,master's degree,standard,none,81,92,91,88.0,Pass,88.0,37.0,reading score,math score,6,0,0,15.648251982597294,84.83859693622023,1,1,1,0.30322806127559554,0.8991138101811422
female,group C,bachelor's degree,standard,completed,96,100,100,98.66666666666669,Pass,98.66666666666667,5.333333333333334,reading score,math score,5,1,0,25.409848677893308,92.70129001504615,1,0,0,0.0,0.9906666666666666
male,group C,high school,free/reduced,completed,53,51,51,51.66666666666666,Fail,51.666666666666664,1.3333333333333335,math score,reading score,2,1,1,17.217535627289163,92.17670444196631,1,1,1,1.1564659111606739,0.5972652955905622
female,group B,master's degree,free/reduced,completed,58,76,78,70.66666666666667,Pass,70.66666666666667,121.33333333333334,writing score,math score,6,1,1,25.227735466550357,95.38610648659832,1,1,0,0.0,0.7946666666666666
female,group B,high school,standard,completed,68,83,78,76.33333333333333,Pass,76.33333333333333,58.33333333333334,reading score,math score,2,1,0,14.869958250552564,92.9476008267143,1,1,0,0.14104798346571412,0.8264786413488588
female,group C,some college,free/reduced,completed,67,75,70,70.66666666666667,Pass,70.66666666666667,16.333333333333332,reading score,math score,3,1,1,16.739009383901816,93.13259598751111,1,0,1,1.1373480802497777,0.7313299309687267
male,group A,high school,standard,completed,72,73,74,73.0,Pass,73.0,1.0,writing score,math score,2,1,0,14.967234247124821,91.55047836207402,1,1,0,0.16899043275851966,0.8015892465455638
male,group E,some high school,standard,none,94,88,78,86.66666666666667,Pass,86.66666666666667,65.33333333333334,math score,writing score,1,0,0,3.564644688342165,81.20943886463398,1,1,0,1.8758112227073203,0.8022063332868001
female,group D,some college,standard,none,79,86,81,82.0,Pass,82.0,13.0,reading score,math score,3,0,0,6.33645413267297,82.31447600762813,1,0,0,1.3537104798474373,0.7986144567678886
female,group C,associate's degree,standard,none,63,67,70,66.66666666666667,Pass,66.66666666666667,12.333333333333332,writing score,math score,4,0,0,8.026571736449696,85.61697316563026,1,1,0,0.2876605366873949,0.7506474024684135
female,group C,bachelor's degree,free/reduced,completed,43,51,54,49.333333333333336,Fail,49.333333333333336,32.333333333333336,writing score,math score,5,1,1,17.333327224863325,94.37360985253689,0,0,1,0.11252780294926223,0.6390668755638683
female,group C,master's degree,standard,completed,81,91,87,86.33333333333333,Pass,86.33333333333333,25.333333333333332,reading score,math score,6,1,0,23.9018799891665,96.29921137665723,1,0,1,0.0,0.9043333333333332
female,group B,high school,free/reduced,completed,46,54,58,52.66666666666666,Fail,52.666666666666664,37.333333333333336,writing score,math score,2,1,1,11.725385942442369,91.10114620764845,0,0,1,1.677977075847031,0.5752233379217977
female,group C,associate's degree,standard,completed,71,77,77,75.0,Pass,75.0,12.0,reading score,math score,4,1,0,20.895129479620856,93.70448495180892,0,0,0,0.0,0.825
female,group B,master's degree,free/reduced,completed,52,70,62,61.333333333333336,Pass,61.333333333333336,81.33333333333333,reading score,math score,6,1,1,19.528519231300976,97.99418123796598,1,0,0,0.0,0.7293333333333334
female,group D,some high school,standard,completed,97,100,100,99.0,Pass,99.0,3.0,reading score,math score,1,1,0,18.39534351913135,91.30564880536335,1,0,0,1.173887023892733,0.927628480530598
male,group C,master's degree,free/reduced,completed,62,68,75,68.33333333333333,Pass,68.33333333333333,42.33333333333333,writing score,math score,6,1,1,22.600978113988955,94.34591135312115,1,1,2,0.11308177293757704,0.7720360260364951
female,group C,some college,free/reduced,none,46,64,66,58.66666666666666,Fail,58.666666666666664,121.33333333333334,writing score,math score,3,0,1,8.230558006706472,82.1782372130317,1,0,1,2.356435255739366,0.5794413016497454
female,group E,high school,standard,none,50,50,47,49.0,Fail,49.0,3.0,math score,writing score,2,0,0,5.7379249242399055,82.63461062442647,1,0,1,2.8473077875114705,0.4844388840849012
female,group D,associate's degree,standard,none,65,69,70,68.0,Pass,68.0,7.0,writing score,math score,4,0,0,6.231847267430176,85.7215936806773,0,0,0,0.785568126386454,0.732253216005132
male,group C,some high school,free/reduced,completed,45,52,49,48.66666666666666,Fail,48.666666666666664,12.333333333333334,reading score,math score,1,1,1,10.346398449733622,90.595360921273,1,0,0,1.1880927815745401,0.5745040557668522
male,group C,associate's degree,free/reduced,completed,65,67,65,65.66666666666667,Pass,65.66666666666667,1.3333333333333335,reading score,math score,4,1,1,22.842977065456942,93.8002345577049,1,1,0,0.0,0.7596666666666667
male,group E,high school,standard,none,80,76,65,73.66666666666667,Pass,73.66666666666667,60.333333333333336,math score,writing score,2,0,0,2.5935554540115455,81.67490855792846,1,0,0,1.8665018288414308,0.7117247555965843
male,group D,some high school,standard,completed,62,66,68,65.33333333333333,Pass,65.33333333333333,9.333333333333332,writing score,math score,1,1,0,12.975373270453327,91.37068845545744,1,1,0,0.6725862308908512,0.7198782946519017
male,group B,some high school,free/reduced,none,48,52,45,48.333333333333336,Fail,48.333333333333336,12.333333333333332,reading score,writing score,1,0,1,3.345781629213614,80.58352491468001,1,0,2,4.3883295017064,0.39395567038954
female,group C,bachelor's degree,standard,none,77,88,87,84.0,Pass,84.0,37.0,reading score,math score,5,0,0,7.667692132611632,83.55562971279019,1,0,0,0.32888740574419617,0.8696848904449492
female,group E,associate's degree,standard,none,66,65,69,66.66666666666667,Pass,66.66666666666667,4.333333333333334,writing score,reading score,4,0,0,6.612626660408172,85.00987335034597,1,0,0,0.7998025329930807,0.7221271958376478
male,group D,some college,standard,completed,76,83,79,79.33333333333333,Pass,79.33333333333333,12.333333333333332,reading score,math score,3,1,0,16.67393201235158,91.65388154694365,1,0,0,0.16692236906112698,0.8460377463842819
female,group B,some high school,standard,none,62,64,66,64.0,Pass,64.0,4.0,writing score,math score,1,0,0,5.223625801311245,80.99253538071429,0,0,2,4.380149292385714,0.5040778772419203
male,group D,some college,standard,completed,77,62,62,67.0,Pass,67.0,75.0,math score,reading score,3,1,0,13.12502133919702,92.82632110403917,1,0,0,0.14347357791921667,0.761010231307278
female,group C,master's degree,standard,completed,69,84,85,79.33333333333333,Pass,79.33333333333333,80.33333333333334,writing score,math score,6,1,0,16.757086818717752,95.0064070739325,0,0,1,0.0,0.8553333333333333
male,group D,associate's degree,standard,none,61,55,52,56.0,Fail,56.0,21.0,math score,writing score,4,0,0,8.21896729812419,83.5782892612757,1,1,2,2.328434214774486,0.5623339593110104
male,group C,some high school,free/reduced,completed,59,69,65,64.33333333333333,Pass,64.33333333333333,25.333333333333332,reading score,math score,1,1,1,12.14835343432743,91.02994058693024,1,0,0,1.1794011882613953,0.6846547406140813
male,group E,high school,free/reduced,none,55,56,51,54.0,Fail,54.0,7.0,reading score,writing score,2,0,1,5.571637731832899,81.32273471677676,1,0,1,2.8735453056644644,0.517977766963869
female,group B,some college,free/reduced,none,45,53,55,51.0,Fail,51.0,28.0,writing score,math score,3,0,1,6.194384292052683,83.21598763485078,1,0,0,1.3356802473029845,0.5826185258766082
female,group B,bachelor's degree,free/reduced,none,78,79,76,77.66666666666667,Pass,77.66666666666667,2.3333333333333335,reading score,writing score,5,0,1,13.398223359805684,86.52716164649993,1,0,0,0.2694567670700013,0.8286611355242691
female,group C,associate's degree,standard,completed,67,84,86,79.0,Pass,79.0,109.0,writing score,math score,4,1,0,20.770371835779123,95.04064371916064,1,1,1,0.09918712561678711,0.8474764589935834
female,group D,some college,free/reduced,none,65,81,77,74.33333333333333,Pass,74.33333333333333,69.33333333333334,reading score,math score,3,0,1,5.6649878965848215,81.96169971408132,1,0,1,2.3607660057183737,0.6888667971467786
male,group C,associate's degree,standard,none,69,77,69,71.66666666666667,Pass,71.66666666666667,21.333333333333332,reading score,math score,4,0,0,8.964352948212749,82.5969978789659,1,0,0,0.8480600424206821,0.754439827587652
female,group B,associate's degree,standard,none,57,69,68,64.66666666666667,Pass,64.66666666666667,44.33333333333333,reading score,math score,4,0,0,7.793323100201612,83.07269747097965,0,1,0,0.338546050580407,0.7338136856843771
male,group C,some college,standard,none,59,41,42,47.333333333333336,Fail,47.333333333333336,102.33333333333334,math score,reading score,3,0,0,5.616853728670548,82.5832241790231,1,0,0,1.3483355164195379,0.5562471115173571
male,group D,some high school,standard,completed,74,71,78,74.33333333333333,Pass,74.33333333333333,12.333333333333332,writing score,reading score,1,1,0,12.117052043652073,90.90845558140849,1,0,0,1.1818308883718303,0.7545194352696647
male,group E,bachelor's degree,standard,none,82,62,62,68.66666666666667,Pass,68.66666666666667,133.33333333333334,math score,reading score,5,0,0,9.229136809019078,85.89848608416672,0,0,0,0.2820302783166656,0.76496094077083
male,group E,high school,standard,completed,81,80,76,79.0,Pass,79.0,7.0,math score,writing score,2,1,0,15.72028433305913,91.11336086433167,1,0,0,0.6777327827133667,0.8152583597071541
female,group B,some college,free/reduced,none,74,81,76,77.0,Pass,77.0,13.0,reading score,math score,3,0,1,4.0830340617773055,81.6040181126782,0,1,0,0.867919637746436,0.7906672181036034
female,group B,some college,free/reduced,none,58,61,66,61.66666666666666,Pass,61.666666666666664,16.333333333333336,writing score,math score,3,0,1,9.123656520203763,82.67573168883173,1,1,1,1.8464853662233653,0.6288394340529543
male,group D,some high school,free/reduced,completed,80,79,79,79.33333333333333,Pass,79.33333333333333,0.3333333333333333,math score,reading score,1,1,1,12.769441669720974,91.19716369213798,1,1,0,0.6760567261572406,0.8176850294191684
